date,nifty_open,nifty_close,fii_view,pro_view,is_expiry,strategy_name,daily_pnl,pnl_per_lot_rs,intraday_max_loss,intraday_max_profit,sl_hit,tp_hit,move_exit,exit_type,sl_points,tp_points,vix_open,nifty_change_pct,cumulative_pnl,cumulative_pnl_rs
2024-03-28,22163.6,22343.1,Bearish,Strong Bullish,1,Short Straddle,-110.82,-2770.45,-287.96,0.0,True,False,False,sl,110.82,0.0,12.7,0.81,-11402.01,-285050.25
2024-03-28,22163.6,22343.1,Bearish,Strong Bullish,1,Short Strangle,-88.65,-2216.36,-171.4,0.0,True,False,False,sl,88.65,0.0,12.7,0.81,-6507.16,-162679.0
2024-04-01,22455.0,22469.05,Strong Bullish,Bearish,0,Iron Condor,-0.66,-16.49,-10.99,0.0,False,False,False,close,56.14,0.0,12.83,0.06,-9933.72,-248343.0
2024-04-01,22455.0,22469.05,Strong Bullish,Bearish,0,Iron Butterfly,1.02,25.55,-13.44,0.0,False,False,False,close,89.82,0.0,12.83,0.06,-12747.65,-318691.25
2024-04-01,22455.0,22469.05,Strong Bullish,Bearish,0,Bull Call Spread,-3.83,-95.82,-8.27,7.59,False,False,False,close,56.14,0.0,12.83,0.06,-4562.88,-114072.0
2024-04-01,22455.0,22469.05,Strong Bullish,Bearish,0,Bear Put Spread,-5.85,-146.22,-13.14,0.0,False,False,False,close,56.14,0.0,12.83,0.06,22.86,571.5
2024-04-01,22455.0,22469.05,Strong Bullish,Bearish,0,Straddle,-39.48,-986.97,-4.41,8.67,False,False,False,close,67.36,0.0,12.83,0.06,4823.55,120588.75
2024-04-01,22455.0,22469.05,Strong Bullish,Bearish,0,Strangle,-30.46,-761.42,-3.46,3.23,False,False,False,close,44.91,0.0,12.83,0.06,-790.74,-19768.5
2024-04-01,22455.0,22469.05,Strong Bullish,Bearish,0,Short Straddle,31.48,786.97,-16.67,0.0,False,False,False,close,112.28,0.0,12.83,0.06,-11370.53,-284263.25
2024-04-01,22455.0,22469.05,Strong Bullish,Bearish,0,Short Strangle,22.46,561.42,-11.23,0.0,False,False,False,close,89.82,0.0,12.83,0.06,-6484.7,-162117.5
2024-04-02,22458.8,22464.3,Neutral,Bullish,0,Iron Condor,3.28,82.02,-9.82,0.0,False,False,False,close,56.15,0.0,12.08,0.02,-9930.44,-248261.0
2024-04-02,22458.8,22464.3,Neutral,Bullish,0,Iron Butterfly,7.27,181.67,-11.45,0.0,False,False,False,close,89.84,0.0,12.08,0.02,-12740.38,-318509.5
2024-04-02,22458.8,22464.3,Neutral,Bullish,0,Bull Call Spread,-6.02,-150.5,-17.78,3.84,False,False,False,close,56.15,0.0,12.08,0.02,-4568.9,-114222.5
2024-04-02,22458.8,22464.3,Neutral,Bullish,0,Bear Put Spread,-5.97,-149.15,-10.2,8.74,False,False,False,close,56.15,0.0,12.08,0.02,16.89,422.25
2024-04-02,22458.8,22464.3,Neutral,Bullish,0,Straddle,-39.2,-980.04,0.0,1.68,False,False,False,close,67.38,0.0,12.08,0.02,4784.35,119608.75
2024-04-02,22458.8,22464.3,Neutral,Bullish,0,Strangle,-23.93,-598.37,-1.78,1.3,False,False,False,close,44.92,0.0,12.08,0.02,-814.67,-20366.75
2024-04-02,22458.8,22464.3,Neutral,Bullish,0,Short Straddle,31.2,780.04,-9.68,0.0,False,False,False,close,112.29,0.0,12.08,0.02,-11339.33,-283483.25
2024-04-02,22458.8,22464.3,Neutral,Bullish,0,Short Strangle,15.93,398.37,-9.3,0.0,False,False,False,close,89.84,0.0,12.08,0.02,-6468.77,-161719.25
2024-04-03,22385.7,22445.55,Bearish,Bearish,0,Iron Condor,4.28,106.99,-24.66,0.0,False,False,False,close,55.96,0.0,11.65,0.27,-9926.16,-248154.0
2024-04-03,22385.7,22445.55,Bearish,Bearish,0,Iron Butterfly,8.36,208.95,-37.05,0.0,False,False,False,close,89.54,0.0,11.65,0.27,-12732.02,-318300.5
2024-04-03,22385.7,22445.55,Bearish,Bearish,0,Bull Call Spread,11.41,285.14,-13.97,33.84,False,False,False,close,55.96,0.0,11.65,0.27,-4557.49,-113937.25
2024-04-03,22385.7,22445.55,Bearish,Bearish,0,Bear Put Spread,-23.48,-587.1,-29.45,6.43,False,False,False,close,55.96,0.0,11.65,0.27,-6.59,-164.75
2024-04-03,22385.7,22445.55,Bearish,Bearish,0,Straddle,-28.61,-715.15,0.0,38.68,False,False,False,close,67.16,0.0,11.65,0.27,4755.74,118893.5
2024-04-03,22385.7,22445.55,Bearish,Bearish,0,Strangle,-12.25,-306.2,-0.55,9.62,False,False,False,close,44.77,0.0,11.65,0.27,-826.92,-20673.0
2024-04-03,22385.7,22445.55,Bearish,Bearish,0,Short Straddle,20.61,515.15,-46.68,0.0,False,False,False,close,111.93,0.0,11.65,0.27,-11318.72,-282968.0
2024-04-03,22385.7,22445.55,Bearish,Bearish,0,Short Strangle,4.25,106.2,-17.62,0.0,False,False,False,close,89.54,0.0,11.65,0.27,-6464.52,-161613.0
2024-04-04,22592.1,22541.2,Mildly Bearish,Neutral,1,Iron Condor,-56.48,-1412.01,-84.8,0.0,True,False,False,sl,56.48,0.0,11.37,-0.23,-9982.64,-249566.0
2024-04-04,22592.1,22541.2,Mildly Bearish,Neutral,1,Iron Butterfly,-90.37,-2259.21,-123.45,0.0,True,False,False,sl,90.37,0.0,11.37,-0.23,-12822.39,-320559.75
2024-04-04,22592.1,22541.2,Mildly Bearish,Neutral,1,Bull Call Spread,-19.42,-485.47,-33.63,6.15,False,False,False,close,56.48,0.0,11.37,-0.23,-4576.91,-114422.75
2024-04-04,22592.1,22541.2,Mildly Bearish,Neutral,1,Bear Put Spread,14.94,373.5,-12.5,64.28,False,False,False,close,56.48,0.0,11.37,-0.23,8.35,208.75
2024-04-04,22592.1,22541.2,Mildly Bearish,Neutral,1,Straddle,8.09,202.28,-2.26,214.22,False,False,False,close,67.78,0.0,11.37,-0.23,4763.83,119095.75
2024-04-04,22592.1,22541.2,Mildly Bearish,Neutral,1,Strangle,-1.77,-44.23,-4.16,98.77,False,False,False,close,45.18,0.0,11.37,-0.23,-828.69,-20717.25
2024-04-04,22592.1,22541.2,Mildly Bearish,Neutral,1,Short Straddle,-112.96,-2824.01,-222.22,0.0,True,False,False,sl,112.96,0.0,11.37,-0.23,-11431.68,-285792.0
2024-04-04,22592.1,22541.2,Mildly Bearish,Neutral,1,Short Strangle,-90.37,-2259.21,-106.77,0.0,True,False,False,sl,90.37,0.0,11.37,-0.23,-6554.89,-163872.25
2024-04-05,22486.4,22523.4,Mildly Bullish,Mildly Bullish,0,Iron Condor,-6.5,-162.42,-9.24,0.0,False,False,False,close,56.22,0.0,11.22,0.16,-9989.14,-249728.5
2024-04-05,22486.4,22523.4,Mildly Bullish,Mildly Bullish,0,Iron Butterfly,-6.85,-171.19,-10.46,0.0,False,False,False,close,89.95,0.0,11.22,0.16,-12829.24,-320731.0
2024-04-05,22486.4,22523.4,Mildly Bullish,Mildly Bullish,0,Bull Call Spread,0.31,7.8,-12.12,3.09,False,False,False,close,56.22,0.0,11.22,0.16,-4576.6,-114415.0
2024-04-05,22486.4,22523.4,Mildly Bullish,Mildly Bullish,0,Bear Put Spread,-7.96,-199.03,-9.88,3.35,False,False,False,close,56.22,0.0,11.22,0.16,0.39,9.75
2024-04-05,22486.4,22523.4,Mildly Bullish,Mildly Bullish,0,Straddle,-16.26,-406.57,-0.66,0.68,False,False,False,close,67.46,0.0,11.22,0.16,4747.57,118689.25
2024-04-05,22486.4,22523.4,Mildly Bullish,Mildly Bullish,0,Strangle,-15.11,-377.76,-1.78,0.31,False,False,False,close,44.97,0.0,11.22,0.16,-843.8,-21095.0
2024-04-05,22486.4,22523.4,Mildly Bullish,Mildly Bullish,0,Short Straddle,8.26,206.57,-8.68,0.0,False,False,False,close,112.43,0.0,11.22,0.16,-11423.42,-285585.5
2024-04-05,22486.4,22523.4,Mildly Bullish,Mildly Bullish,0,Short Strangle,7.11,177.76,-8.31,0.0,False,False,False,close,89.95,0.0,11.22,0.16,-6547.78,-163694.5
